InvoiceNo,Date,StoreID,ProductID,Category,Quantity,UnitPrice,Discount,CostPerUnit,CustomerType,PaymentMode
INV1007442,2024-11-24 21:14:05,STR042,PRD0063,Accessories,2,418.09,0,1083.68,Returning,Cash
INV1007443,2025-03-31 06:59:05,STR029,PRD0005,Clothing,1,3986.48,5,1786.27,Returning,Cash
INV1007444,2025-02-26 00:13:05,STR010,PRD0072,Accessories,5,1842.69,30,1780.11,Returning,Digital
INV1007445,2025-02-10 03:32:05,STR003,PRD0108,Shoes,1,3363.19,0,997.51,New,Card
INV1007446,2024-05-11 21:04:05,STR025,PRD0096,Shoes,3,5652.95,5,747.52,Returning,Card
INV1007447,2025-05-30 18:46:05,STR048,PRD0091,Shoes,4,4418.9,15,356.93,New,Card
INV1007448,2025-01-12 02:13:05,STR024,PRD0068,Accessories,2,7277.02,5,143.18,Returning,Card
INV1007449,2025-05-13 05:08:05,STR007,PRD0016,Clothing,4,2000.04,15,1041.53,New,Digital
INV1007450,2024-07-28 23:22:05,STR042,PRD0005,Clothing,3,608.79,20,1318.41,Returning,Digital
INV1007451,2025-06-06 01:36:05,STR012,PRD0068,Accessories,4,4108.86,10,137.09,Returning,Digital
INV1007452,2025-04-20 22:26:05,STR049,PRD0005,Clothing,5,3729.47,0,1224.47,Returning,Card
INV1007453,2025-08-25 19:09:05,STR035,PRD0024,Clothing,4,4127.75,15,327.52,New,Digital
INV1007454,2025-04-10 05:48:05,STR002,PRD0011,Clothing,1,3000.27,5,436.39,Returning,Cash
INV1007455,2025-05-25 02:28:05,STR035,PRD0032,Clothing,3,2312.49,0,1447.03,Returning,Card
INV1007456,2024-04-01 18:06:05,STR040,PRD0032,Clothing,3,891.54,20,1304.23,New,Digital
INV1007457,2024-10-29 07:12:05,STR002,PRD0060,Accessories,5,9784.4,0,944.35,Returning,Cash
INV1007458,2024-08-18 04:55:05,STR050,PRD0017,Clothing,4,2762.07,20,516.6,Returning,Cash
INV1007459,2023-11-25 22:42:05,STR022,PRD0003,Clothing,7,1232.8,5,511.83,Returning,Cash
INV1007460,2025-09-18 00:38:05,STR029,PRD0104,Shoes,3,2478.39,0,901.74,New,Card
INV1007461,2024-08-07 19:13:05,STR042,PRD0021,Clothing,1,2416.49,0,1612.6,Returning,Digital
INV1007462,2024-06-30 00:28:05,STR044,PRD0065,Accessories,3,4680.06,0,1398.62,New,Card
INV1007463,2025-02-17 07:25:05,STR011,PRD0027,Clothing,4,1197.38,10,244.87,Returning,Digital
INV1007464,2025-02-24 07:14:05,STR011,PRD0019,Clothing,4,2602.08,10,1736.91,New,Card
INV1007465,2023-11-24 08:09:05,STR045,PRD0052,Accessories,4,3119.29,0,527.66,New,Digital
INV1007466,2024-05-18 02:19:05,STR037,PRD0079,Accessories,3,1812.95,0,539.25,Returning,Cash
INV1007467,2024-06-11 19:36:05,STR048,PRD0087,Shoes,1,7793.81,0,1598.45,Returning,Card
INV1007468,2025-07-23 08:38:05,STR009,PRD0046,Accessories,2,7846.93,5,492.54,Returning,Digital
INV1007469,2024-10-06 03:44:05,STR020,PRD0050,Accessories,5,7244.56,0,743.08,New,Card
INV1007470,2024-11-28 05:28:05,STR033,PRD0019,Clothing,5,3352.14,25,1746.33,Returning,Card
INV1007471,2023-11-29 03:58:05,STR017,PRD0058,Accessories,6,7004.11,20,1685.11,New,Cash
INV1007472,2023-12-14 03:54:05,STR020,PRD0084,Shoes,5,1899.6,5,1553.54,New,Card
INV1007473,2025-06-16 18:32:05,STR042,PRD0095,Shoes,1,5850.87,0,261.0,Returning,Card
INV1007474,2024-11-06 19:42:05,STR041,PRD0071,Accessories,6,4661.49,20,565.05,Returning,Cash
INV1007475,2023-12-29 20:32:05,STR044,PRD0113,Shoes,8,5113.67,25,1192.48,Returning,Digital
INV1007476,2025-11-09 04:15:05,STR042,PRD0113,Shoes,4,7493.3,0,985.44,Returning,Cash
INV1007477,2024-07-19 02:25:05,STR006,PRD0034,Clothing,2,2842.19,0,1993.29,Returning,Card
INV1007478,2024-08-05 00:07:05,STR007,PRD0004,Clothing,2,3996.45,0,603.14,New,Card
INV1007479,2024-05-15 05:11:05,STR035,PRD0001,Clothing,1,1669.72,5,1401.19,Returning,Card
INV1007480,2025-02-08 08:38:05,STR028,PRD0002,Clothing,2,684.59,0,162.54,Returning,Digital
INV1007481,2024-11-04 01:24:05,STR002,PRD0094,Shoes,4,7328.72,5,905.6,Returning,Card
INV1007482,2024-12-20 03:05:05,STR010,PRD0033,Clothing,5,586.83,5,1251.57,New,Card
INV1007483,2025-02-16 04:31:05,STR007,PRD0004,Clothing,4,1013.12,20,486.38,Returning,Cash
INV1007484,2025-02-18 08:00:05,STR044,PRD0013,Clothing,1,4682.18,0,173.14,New,Cash
INV1007485,2024-11-04 05:02:05,STR027,PRD0092,Shoes,5,7159.75,5,1087.94,Returning,Card
INV1007486,2024-02-09 06:04:05,STR011,PRD0111,Shoes,2,1617.44,0,1680.97,Returning,Cash
INV1007487,2025-05-20 08:27:05,STR017,PRD0047,Accessories,3,2913.42,5,304.97,New,Digital
INV1007488,2025-02-01 19:05:05,STR049,PRD0025,Clothing,5,2727.27,0,1781.17,Returning,Card
INV1007489,2024-01-07 07:50:05,STR002,PRD0014,Clothing,3,1876.4,15,559.28,Returning,Cash
INV1007490,2025-08-26 05:42:05,STR026,PRD0046,Accessories,4,9880.28,0,537.15,Returning,Digital
INV1007491,2024-06-09 08:00:05,STR012,PRD0025,Clothing,3,3574.46,0,1917.89,Returning,Digital
INV1007492,2025-05-20 00:16:05,STR021,PRD0023,Clothing,3,2439.77,5,793.32,Returning,Card
INV1007493,2025-02-21 02:47:05,STR034,PRD0025,Clothing,7,3067.01,15,2086.85,Returning,Digital
INV1007494,2024-07-08 20:25:05,STR037,PRD0083,Shoes,1,1381.98,0,1114.5,New,Cash
INV1007495,2024-05-01 00:56:05,STR042,PRD0114,Shoes,2,6050.5,15,524.52,Returning,Card
INV1007496,2025-10-16 01:49:05,STR024,PRD0101,Shoes,3,5130.57,0,113.06,Returning,Cash
INV1007497,2025-10-31 21:50:05,STR017,PRD0015,Clothing,3,2462.43,0,1498.11,Returning,Card
INV1007498,2023-12-11 00:11:05,STR002,PRD0038,Clothing,4,2862.82,0,1462.12,Returning,Cash
INV1007499,2024-01-12 18:23:05,STR033,PRD0017,Clothing,3,3018.01,0,610.94,Returning,Cash
INV1007500,2024-10-10 00:41:05,STR021,PRD0020,Clothing,3,3011.88,0,116.89,Returning,Cash
INV1007501,2024-11-23 01:11:05,STR035,PRD0022,Clothing,5,2086.44,0,1657.23,Returning,Digital
INV1007502,2024-01-02 21:05:05,STR015,PRD0078,Accessories,2,4614.44,10,1076.91,New,Digital
INV1007503,2025-01-15 02:44:05,STR011,PRD0103,Shoes,6,5011.6,25,1481.72,Returning,Card
INV1007504,2024-12-12 21:56:05,STR014,PRD0002,Clothing,5,730.48,10,129.47,Returning,Digital
INV1007505,2025-02-26 23:37:05,STR032,PRD0109,Shoes,4,3005.0,15,826.89,Returning,Card
INV1007506,2025-10-08 02:41:05,STR049,PRD0013,Clothing,5,4991.92,10,173.69,Returning,Cash
INV1007507,2023-11-27 01:53:05,STR046,PRD0063,Accessories,5,2624.23,0,1221.72,Returning,Card
INV1007508,2024-02-17 19:34:05,STR012,PRD0019,Clothing,3,2765.18,5,1696.63,New,Cash
INV1007509,2025-06-13 02:23:05,STR027,PRD0013,Clothing,6,786.05,30,135.37,Returning,Card
INV1007510,2025-01-11 00:46:05,STR042,PRD0008,Clothing,4,964.09,20,269.81,New,Card
INV1007511,2025-01-24 03:13:05,STR046,PRD0002,Clothing,3,1245.17,20,167.32,New,Card
INV1007512,2025-06-21 06:06:05,STR047,PRD0106,Shoes,4,7237.53,10,1351.03,New,Cash
INV1007513,2025-06-01 05:53:05,STR005,PRD0027,Clothing,6,2554.51,15,252.11,Returning,Cash
INV1007514,2024-11-01 18:23:05,STR029,PRD0045,Accessories,7,6778.5,0,239.32,Returning,Cash
INV1007515,2025-07-19 19:56:05,STR032,PRD0085,Shoes,5,5662.46,0,953.21,New,Card
INV1007516,2024-06-26 04:32:05,STR033,PRD0068,Accessories,1,2013.35,5,135.17,Returning,Card
INV1007517,2025-07-14 17:46:05,STR002,PRD0061,Accessories,3,6889.3,15,2124.63,Returning,Cash
INV1007518,2024-05-15 18:13:05,STR018,PRD0095,Shoes,5,7511.77,25,217.85,Returning,Card
INV1007519,2024-02-05 01:33:05,STR001,PRD0079,Accessories,4,550.03,15,508.03,New,Cash
INV1007520,2024-08-27 21:20:05,STR027,PRD0069,Accessories,3,9475.31,5,693.93,Returning,Cash
INV1007521,2024-05-26 04:39:05,STR024,PRD0021,Clothing,2,1619.81,15,1688.85,Returning,Card
INV1007522,2024-03-07 22:44:05,STR003,PRD0009,Clothing,2,4963.24,5,979.38,New,Card
INV1007523,2025-10-21 00:05:05,STR049,PRD0097,Shoes,5,1948.04,0,2128.78,New,Card
INV1007524,2025-09-17 17:53:05,STR043,PRD0102,Shoes,3,5532.78,20,1547.32,Returning,Cash
INV1007525,2024-10-14 04:48:05,STR033,PRD0100,Shoes,5,5811.58,15,1876.36,Returning,Card
INV1007526,2025-10-31 02:01:05,STR026,PRD0005,Clothing,4,1608.83,15,1472.03,Returning,Digital
INV1007527,2024-05-16 03:19:05,STR040,PRD0083,Shoes,4,3783.6,30,1081.37,Returning,Digital
INV1007528,2024-08-07 21:35:05,STR041,PRD0044,Accessories,1,7011.34,0,753.95,Returning,Digital
INV1007529,2024-03-20 02:54:05,STR005,PRD0023,Clothing,2,1601.16,0,662.99,Returning,Card
INV1007530,2025-03-22 07:14:05,STR030,PRD0083,Shoes,4,7960.73,10,1160.58,Returning,Card
INV1007531,2025-09-21 03:16:05,STR036,PRD0060,Accessories,4,8086.11,20,678.48,Returning,Cash
INV1007532,2025-02-24 05:57:05,STR022,PRD0049,Accessories,1,5028.16,0,1400.39,Returning,Card
INV1007533,2025-03-04 08:22:05,STR049,PRD0066,Accessories,1,9047.43,5,1371.81,New,Digital
INV1007534,2024-03-14 22:32:05,STR026,PRD0104,Shoes,2,2999.08,15,1331.91,Returning,Digital
INV1007535,2024-10-08 08:38:05,STR037,PRD0114,Shoes,5,2464.34,30,417.5,Returning,Card
INV1007536,2025-05-14 02:39:05,STR045,PRD0002,Clothing,1,768.05,0,127.19,Returning,Digital
INV1007537,2024-01-30 07:35:05,STR011,PRD0097,Shoes,1,3145.87,0,1793.25,New,Cash
INV1007538,2025-06-30 07:48:05,STR015,PRD0073,Accessories,1,1605.95,10,1702.42,Returning,Digital
INV1007539,2025-04-02 07:51:05,STR013,PRD0059,Accessories,3,316.96,10,481.49,New,Cash
INV1007540,2024-04-25 05:53:05,STR013,PRD0029,Clothing,2,3492.47,15,1403.82,Returning,Card
INV1007541,2024-04-01 21:46:05,STR008,PRD0019,Clothing,3,1704.36,15,1337.08,Returning,Digital
INV1007542,2025-04-19 04:50:05,STR002,PRD0052,Accessories,4,2907.86,10,568.75,Returning,Card
INV1007543,2024-05-18 01:05:05,STR041,PRD0111,Shoes,7,7749.68,20,1828.97,Returning,Cash
INV1007544,2023-12-07 07:20:05,STR018,PRD0115,Shoes,3,3070.21,5,1960.48,Returning,Cash
INV1007545,2024-06-26 03:13:05,STR044,PRD0080,Accessories,3,5063.36,20,651.65,Returning,Card
INV1007546,2024-12-18 01:57:05,STR021,PRD0029,Clothing,6,2497.32,10,1404.0,Returning,Cash
INV1007547,2024-07-09 18:49:05,STR042,PRD0002,Clothing,2,2351.06,25,173.29,Returning,Digital
INV1007548,2024-09-26 23:08:05,STR012,PRD0058,Accessories,3,6204.38,25,1420.21,New,Card
INV1007549,2024-02-01 23:51:05,STR008,PRD0028,Clothing,2,4277.84,5,242.41,New,Digital
INV1007550,2024-06-04 05:20:05,STR044,PRD0071,Accessories,2,955.8,0,534.73,Returning,Card
INV1007551,2025-09-21 18:02:05,STR050,PRD0002,Clothing,2,1633.07,0,163.9,Returning,Cash
INV1007552,2024-12-12 04:47:05,STR042,PRD0099,Shoes,3,4475.79,10,2292.56,Returning,Cash
INV1007553,2024-05-14 06:48:05,STR040,PRD0044,Accessories,2,3116.57,15,530.75,Returning,Digital
INV1007554,2025-07-11 22:46:05,STR028,PRD0099,Shoes,2,4081.84,15,2323.63,Returning,Digital
INV1007555,2024-06-03 03:41:05,STR001,PRD0109,Shoes,3,3060.09,0,780.7,Returning,Card
INV1007556,2023-12-03 06:45:05,STR012,PRD0008,Clothing,2,744.4,0,283.24,Returning,Cash
INV1007557,2025-05-30 07:38:05,STR011,PRD0015,Clothing,3,3978.04,0,1559.5,Returning,Cash
INV1007558,2024-05-03 00:03:05,STR008,PRD0115,Shoes,2,2890.05,5,1808.67,Returning,Digital
INV1007559,2025-10-13 08:03:05,STR026,PRD0023,Clothing,3,3812.51,5,855.55,Returning,Cash
INV1007560,2024-05-18 08:25:05,STR031,PRD0075,Accessories,3,1165.79,0,1432.99,Returning,Card
INV1007561,2025-05-16 08:10:05,STR009,PRD0091,Shoes,3,4545.21,10,304.57,Returning,Digital
INV1007562,2024-12-25 23:43:05,STR026,PRD0028,Clothing,10,1317.06,30,322.82,Returning,Card
INV1007563,2024-03-09 04:58:05,STR010,PRD0024,Clothing,1,4534.49,0,448.79,Returning,Digital
INV1007564,2025-02-04 01:21:05,STR028,PRD0083,Shoes,2,1236.2,0,1182.34,Returning,Cash
INV1007565,2024-11-10 18:12:05,STR018,PRD0014,Clothing,7,4769.64,10,555.3,Returning,Cash
INV1007566,2025-06-06 06:31:05,STR050,PRD0045,Accessories,1,5148.66,0,208.81,Returning,Digital
INV1007567,2024-02-14 03:57:05,STR017,PRD0023,Clothing,4,3583.03,0,787.96,Returning,Digital
INV1007568,2025-09-01 03:16:05,STR001,PRD0042,Accessories,2,2469.21,10,193.05,Returning,Card
INV1007569,2025-06-05 22:21:05,STR022,PRD0106,Shoes,1,4360.27,5,1345.34,Returning,Cash
INV1007570,2024-06-11 07:05:05,STR009,PRD0093,Shoes,2,4797.98,15,1532.98,New,Card
INV1007571,2025-08-21 21:24:05,STR043,PRD0016,Clothing,5,3088.59,25,1118.65,Returning,Cash
INV1007572,2023-12-18 23:26:05,STR038,PRD0047,Accessories,7,8807.89,20,264.62,New,Cash
INV1007573,2024-12-25 06:32:05,STR036,PRD0024,Clothing,9,2496.1,15,317.89,Returning,Card
INV1007574,2025-03-17 23:42:05,STR003,PRD0072,Accessories,3,9305.9,0,2099.92,Returning,Card
INV1007575,2024-04-30 02:06:05,STR033,PRD0108,Shoes,2,5003.77,0,936.08,Returning,Cash
INV1007576,2025-08-01 08:13:05,STR013,PRD0106,Shoes,2,5942.3,5,1393.04,Returning,Digital
INV1007577,2025-09-22 00:24:05,STR021,PRD0098,Shoes,1,6537.47,0,1110.52,Returning,Card
INV1007578,2024-03-15 06:00:05,STR047,PRD0042,Accessories,1,8851.89,0,151.85,Returning,Card
INV1007579,2024-03-31 18:59:05,STR014,PRD0009,Clothing,5,4903.73,0,791.49,Returning,Card
INV1007580,2024-01-25 03:32:05,STR022,PRD0010,Clothing,3,2525.27,15,140.0,New,Digital
INV1007581,2025-02-24 20:07:05,STR029,PRD0100,Shoes,4,5750.93,0,1559.27,Returning,Card
INV1007582,2024-08-16 00:37:05,STR028,PRD0095,Shoes,3,3627.77,5,248.91,New,Card
INV1007583,2024-05-01 22:59:05,STR035,PRD0015,Clothing,5,4169.36,10,1326.55,Returning,Digital
INV1007584,2024-10-22 18:39:05,STR026,PRD0016,Clothing,6,3402.44,10,1293.77,Returning,Cash
INV1007585,2024-06-06 18:05:05,STR041,PRD0097,Shoes,5,6424.61,20,2326.66,New,Cash
INV1007586,2024-01-21 21:20:05,STR006,PRD0008,Clothing,2,4897.66,5,261.25,Returning,Cash
INV1007587,2025-10-30 00:44:05,STR049,PRD0075,Accessories,5,3296.51,30,1148.2,New,Digital
INV1007588,2025-03-18 03:13:05,STR028,PRD0002,Clothing,4,2453.42,10,126.98,New,Card
INV1007589,2024-01-22 00:16:05,STR018,PRD0092,Shoes,6,7235.52,25,1207.7,Returning,Card
INV1007590,2024-08-18 20:10:05,STR046,PRD0076,Accessories,4,5811.57,0,718.0,Returning,Card
INV1007591,2025-08-22 04:36:05,STR007,PRD0049,Accessories,2,8104.27,0,1100.76,New,Digital
INV1007592,2024-07-31 17:41:05,STR049,PRD0009,Clothing,5,2215.62,30,801.07,Returning,Digital
INV1007593,2024-10-05 18:35:05,STR011,PRD0111,Shoes,5,7814.47,0,1782.99,New,Cash
INV1007594,2024-08-08 08:32:05,STR026,PRD0026,Clothing,2,3600.55,5,713.41,New,Card
INV1007595,2024-01-11 23:49:05,STR010,PRD0015,Clothing,1,4424.95,5,1490.7,Returning,Digital
INV1007596,2024-04-22 17:40:05,STR020,PRD0017,Clothing,3,4573.47,0,500.72,Returning,Card
INV1007597,2024-11-15 02:59:05,STR002,PRD0021,Clothing,6,3307.82,0,1378.8,Returning,Card
INV1007598,2023-12-04 07:45:05,STR007,PRD0015,Clothing,4,1140.68,5,1085.52,Returning,Digital
INV1007599,2024-07-18 07:51:05,STR013,PRD0051,Accessories,3,370.13,5,688.35,New,Cash
INV1007600,2025-07-25 05:00:05,STR007,PRD0022,Clothing,4,1623.05,20,1247.7,Returning,Cash
INV1007601,2025-05-27 00:16:05,STR013,PRD0036,Clothing,1,1531.89,5,1092.3,New,Cash
INV1007602,2025-10-24 02:52:05,STR002,PRD0051,Accessories,3,8002.69,15,762.26,Returning,Card
INV1007603,2025-02-23 00:36:05,STR016,PRD0066,Accessories,2,6837.33,0,1460.98,New,Cash
INV1007604,2025-10-31 22:10:05,STR013,PRD0036,Clothing,4,4305.6,15,1043.25,New,Cash
INV1007605,2024-11-19 22:30:05,STR001,PRD0045,Accessories,4,1083.85,10,283.8,Returning,Digital
INV1007606,2024-10-12 08:34:05,STR042,PRD0094,Shoes,5,1440.31,0,775.71,Returning,Card
INV1007607,2024-04-13 22:45:05,STR016,PRD0099,Shoes,2,1768.88,5,1869.33,Returning,Card
INV1007608,2025-04-28 22:22:05,STR043,PRD0077,Accessories,4,342.13,10,1735.83,New,Cash
INV1007609,2025-02-23 22:39:05,STR018,PRD0040,Clothing,5,2344.3,0,1085.23,New,Digital
INV1007610,2024-04-17 01:12:05,STR031,PRD0100,Shoes,3,7662.17,0,1669.91,Returning,Card
INV1007611,2025-08-18 03:02:05,STR001,PRD0115,Shoes,1,6203.68,0,1938.12,Returning,Card
INV1007612,2024-12-03 20:37:05,STR027,PRD0022,Clothing,2,3228.64,0,1314.8,Returning,Card
INV1007613,2024-11-17 04:53:05,STR032,PRD0114,Shoes,5,6913.17,5,490.66,Returning,Digital
INV1007614,2024-10-01 07:16:05,STR050,PRD0003,Clothing,5,833.66,15,744.96,New,Digital
INV1007615,2025-10-30 07:27:05,STR050,PRD0017,Clothing,4,1040.4,0,451.68,Returning,Card
INV1007616,2025-07-09 19:50:05,STR038,PRD0072,Accessories,4,595.27,15,1754.95,Returning,Card
INV1007617,2023-12-10 01:23:05,STR036,PRD0090,Shoes,6,7051.38,25,209.36,Returning,Digital
INV1007618,2024-07-08 17:56:05,STR044,PRD0076,Accessories,2,7042.98,0,805.24,Returning,Digital
INV1007619,2024-12-26 21:36:05,STR006,PRD0083,Shoes,6,7199.95,15,1195.26,Returning,Cash
INV1007620,2024-07-27 21:16:05,STR003,PRD0080,Accessories,2,4611.05,5,520.17,Returning,Cash
INV1007621,2025-09-30 20:45:05,STR002,PRD0100,Shoes,3,4973.63,5,2014.48,Returning,Card
INV1007622,2024-08-08 05:04:05,STR016,PRD0086,Shoes,3,4992.23,5,555.01,New,Card
INV1007623,2025-06-30 17:42:05,STR047,PRD0092,Shoes,4,3601.52,10,1335.29,New,Card
INV1007624,2025-08-21 22:47:05,STR031,PRD0030,Clothing,2,3325.95,5,1380.63,Returning,Cash
INV1007625,2023-12-23 01:23:05,STR032,PRD0089,Shoes,5,2274.89,5,316.21,New,Digital
INV1007626,2024-12-30 02:22:05,STR002,PRD0063,Accessories,6,6481.46,25,1359.88,Returning,Card
INV1007627,2025-08-26 21:15:05,STR045,PRD0074,Accessories,6,817.33,0,757.63,Returning,Card
INV1007628,2025-08-18 19:44:05,STR030,PRD0010,Clothing,1,3103.4,0,178.93,Returning,Cash
INV1007629,2024-03-09 06:56:05,STR021,PRD0075,Accessories,4,8482.27,5,1285.73,Returning,Card
INV1007630,2024-08-20 01:45:05,STR037,PRD0026,Clothing,1,4452.72,0,763.44,Returning,Digital
INV1007631,2024-01-19 04:22:05,STR038,PRD0086,Shoes,2,3357.42,0,590.8,Returning,Card
INV1007632,2024-07-24 06:45:05,STR002,PRD0040,Clothing,4,1103.44,10,1009.7,Returning,Digital
INV1007633,2025-08-19 21:41:05,STR023,PRD0015,Clothing,2,3012.52,5,1384.77,Returning,Digital
INV1007634,2025-04-22 01:38:05,STR017,PRD0006,Clothing,3,1127.61,0,1408.45,Returning,Cash
INV1007635,2025-05-25 23:12:05,STR025,PRD0021,Clothing,5,1050.87,10,1319.96,Returning,Card
INV1007636,2025-05-15 05:52:05,STR022,PRD0048,Accessories,2,1275.44,0,669.53,Returning,Cash
INV1007637,2025-11-16 23:41:05,STR046,PRD0004,Clothing,4,2910.87,5,580.07,New,Digital
INV1007638,2025-09-15 06:43:05,STR020,PRD0034,Clothing,3,841.69,10,1866.36,New,Card
INV1007639,2025-08-09 22:34:05,STR039,PRD0073,Accessories,3,6338.83,5,1813.79,Returning,Digital
INV1007640,2024-12-18 23:51:05,STR046,PRD0067,Accessories,7,6295.99,20,539.78,Returning,Cash
INV1007641,2024-05-07 07:27:05,STR042,PRD0054,Accessories,1,3867.36,0,2250.54,Returning,Digital
INV1007642,2024-11-09 05:03:05,STR032,PRD0004,Clothing,6,1504.46,25,543.07,Returning,Card
INV1007643,2025-01-22 05:15:05,STR045,PRD0067,Accessories,4,5068.38,10,529.96,Returning,Card
INV1007644,2025-04-07 01:09:05,STR034,PRD0040,Clothing,4,2193.01,25,1397.98,New,Digital
INV1007645,2024-09-25 03:59:05,STR049,PRD0102,Shoes,4,3890.34,15,1290.72,New,Cash
INV1007646,2024-06-13 07:16:05,STR012,PRD0071,Accessories,2,574.02,0,436.41,Returning,Cash
INV1007647,2025-03-02 19:43:05,STR029,PRD0034,Clothing,3,2754.5,0,1612.36,Returning,Cash
INV1007648,2024-12-04 18:21:05,STR039,PRD0018,Clothing,4,3869.62,0,1282.9,New,Cash
INV1007649,2023-11-30 00:16:05,STR014,PRD0114,Shoes,5,4548.96,25,518.91,Returning,Digital
INV1007650,2024-02-10 04:08:05,STR031,PRD0066,Accessories,3,6965.51,10,1661.14,Returning,Card
INV1007651,2025-07-23 06:18:05,STR035,PRD0014,Clothing,1,2100.82,0,545.83,Returning,Cash
INV1007652,2025-03-17 07:08:05,STR046,PRD0004,Clothing,2,605.79,15,463.34,New,Cash
INV1007653,2024-06-18 02:12:05,STR019,PRD0046,Accessories,3,7911.93,0,584.6,Returning,Cash
INV1007654,2024-12-04 01:00:05,STR040,PRD0079,Accessories,3,4589.59,0,672.23,New,Card
INV1007655,2023-11-30 05:29:05,STR040,PRD0072,Accessories,5,1175.05,10,1843.48,New,Cash
INV1007656,2023-12-23 19:30:05,STR031,PRD0013,Clothing,4,1697.76,0,153.53,Returning,Digital
INV1007657,2025-07-09 17:43:05,STR050,PRD0026,Clothing,4,1385.85,25,692.25,New,Card
INV1007658,2024-02-13 02:06:05,STR002,PRD0080,Accessories,4,4455.91,5,485.43,Returning,Cash
INV1007659,2025-10-09 22:26:05,STR008,PRD0057,Accessories,4,5096.59,0,370.16,Returning,Digital
INV1007660,2025-08-14 07:06:05,STR024,PRD0032,Clothing,4,2614.41,10,1410.03,New,Digital
INV1007661,2023-12-09 21:47:05,STR045,PRD0008,Clothing,6,3689.49,5,276.19,New,Cash
INV1007662,2025-05-05 07:00:05,STR014,PRD0057,Accessories,2,4026.8,0,346.77,New,Card
INV1007663,2025-01-23 02:21:05,STR018,PRD0087,Shoes,4,3960.65,0,2241.25,New,Cash
INV1007664,2024-04-20 21:24:05,STR030,PRD0032,Clothing,3,2440.58,20,1685.08,Returning,Cash
INV1007665,2025-03-09 23:22:05,STR002,PRD0080,Accessories,3,3106.77,25,535.24,New,Cash
INV1007666,2024-09-11 01:47:05,STR032,PRD0029,Clothing,1,601.33,0,1740.29,New,Card
INV1007667,2024-10-24 04:08:05,STR009,PRD0099,Shoes,4,4130.13,15,1686.14,Returning,Digital
INV1007668,2024-03-15 04:50:05,STR021,PRD0069,Accessories,4,7199.99,20,777.49,New,Card
INV1007669,2025-05-12 06:49:05,STR023,PRD0103,Shoes,1,4721.59,0,1197.99,Returning,Digital
INV1007670,2024-06-23 23:50:05,STR033,PRD0043,Accessories,3,4644.66,0,630.01,New,Digital
INV1007671,2025-09-29 05:38:05,STR016,PRD0096,Shoes,2,3240.36,0,660.71,Returning,Digital
INV1007672,2025-10-29 06:20:05,STR049,PRD0023,Clothing,4,2014.87,25,713.91,Returning,Digital
INV1007673,2025-07-06 02:32:05,STR023,PRD0110,Shoes,3,6839.23,0,1896.59,Returning,Cash
INV1007674,2025-06-01 20:19:05,STR006,PRD0031,Clothing,2,2605.39,15,1868.33,Returning,Card
INV1007675,2025-09-09 02:39:05,STR019,PRD0030,Clothing,1,997.62,0,1198.36,New,Card
INV1007676,2023-12-25 06:50:05,STR017,PRD0010,Clothing,9,3922.29,20,130.07,New,Digital
INV1007677,2025-04-06 05:49:05,STR049,PRD0018,Clothing,4,2098.6,15,1455.03,Returning,Card
INV1007678,2025-09-13 00:16:05,STR019,PRD0065,Accessories,3,5838.08,0,1833.92,Returning,Cash
INV1007679,2025-03-13 05:22:05,STR003,PRD0073,Accessories,5,1321.66,20,1675.83,Returning,Cash
INV1007680,2024-02-08 23:28:05,STR045,PRD0035,Clothing,2,1317.36,0,925.82,Returning,Card
INV1007681,2025-05-23 03:16:05,STR004,PRD0097,Shoes,2,2714.22,0,2230.64,Returning,Cash
INV1007682,2025-10-07 00:22:05,STR044,PRD0039,Clothing,4,4235.02,5,1896.34,Returning,Cash
INV1007683,2024-07-14 07:29:05,STR050,PRD0035,Clothing,4,1398.17,0,659.66,New,Card
INV1007684,2024-08-10 05:24:05,STR044,PRD0099,Shoes,3,7421.7,15,1844.52,New,Card
INV1007685,2023-11-23 23:32:05,STR033,PRD0078,Accessories,4,4829.85,0,1003.93,New,Cash
INV1007686,2025-08-08 02:50:05,STR032,PRD0083,Shoes,1,7035.26,0,1125.67,Returning,Card
INV1007687,2024-11-30 04:58:05,STR013,PRD0038,Clothing,6,2341.57,5,1105.79,Returning,Digital
